The Book Cafe,https://www.zomato.com/manipal/time-cafe-restaurant-1-eshwar-nagar
Five Star Chicken,https://www.zomato.com/manipal/barista-eshwar-nagar
Five Star Chicken,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Five Star Chicken,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Five Star Chicken,https://www.zomato.com/manipal/naaniz-vidyaratna-nagar
Ainn Sweet,https://www.zomato.com/manipal/still-venkteshwar-sweets-maruthi-veethika
Ainn Sweet,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Zafran Foods,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Zafran Foods,https://www.zomato.com/manipal/k-p-foods-and-snacks-eshwar-nagar
Red Kitchen Express,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Red Kitchen Express,https://www.zomato.com/manipal/northy-mess-1-eshwar-nagar
Shack Point By Snack Shack,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Shack Point By Snack Shack,https://www.zomato.com/manipal/masala-kraft-kitchen-eshwar-nagar
Hotel Shubham,https://www.zomato.com/manipal/makazai-vidyaratna-nagar
Tiwari Chat,https://www.zomato.com/manipal/kamath-cafe-1-eshwar-nagar
Hangyo CTF,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Hangyo CTF,https://www.zomato.com/manipal/pizza-hut-1-vidyaratna-nagar
Hangyo CTF,https://www.zomato.com/manipal/ffc-shawarma-maruthi-veethika-udupi
Makazai,https://www.zomato.com/manipal/manipal-express-1-eshwar-nagar
Hotel Thaamboolam,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Hotel Thaamboolam,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Hotel Thaamboolam,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Hotel Thaamboolam,https://www.zomato.com/manipal/kediyoor-gazebo-kidiyoor-udupi
Hotel Thaamboolam,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Mexican Burrito,https://www.zomato.com/manipal/hotel-swastik-shivalli
Kediyoor Gazebo,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Kediyoor Gazebo,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Kediyoor Gazebo,https://www.zomato.com/manipal/hotel-thaamboolam-kinnimulki
Kediyoor Gazebo,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Kediyoor Gazebo,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Dolphin Lunch Home,https://www.zomato.com/manipal/barista-eshwar-nagar
Dolphin Lunch Home,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Dolphin Lunch Home,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Dolphin Lunch Home,https://www.zomato.com/manipal/ctf-udupi-brahmagiri-udupi
Machali Restaurant,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Machali Restaurant,https://www.zomato.com/manipal/indiana-burgers-kunjibettu-udupi
Sammana Hotel,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Sammana Hotel,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Sammana Hotel,https://www.zomato.com/manipal/ctf-udupi-brahmagiri-udupi
Dawath Restaurant,https://www.zomato.com/manipal/saiba-restaurant-eshwar-nagar
Dawath Restaurant,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Dawath Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
The Tawa Punjab,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
The Tawa Punjab,https://www.zomato.com/manipal/food-chemist-1-vidyaratna-nagar
The Laughing Buddha,https://www.zomato.com/manipal/hakuna-matata-eshwar-nagar
The Laughing Buddha,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
The Laughing Buddha,https://www.zomato.com/manipal/country-inn-mosaic-vidyaratna-nagar
Ruchitha Restaurant,https://www.zomato.com/manipal/arabian-knights-vidyaratna-nagar
Hotel Central Park,https://www.zomato.com/manipal/arabian-knights-vidyaratna-nagar
Madhuvan Mandara Multi Cuisine Family Restaurant,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Madhuvan Mandara Multi Cuisine Family Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Madhuvan Mandara Multi Cuisine Family Restaurant,https://www.zomato.com/manipal/ctf-udupi-brahmagiri-udupi
Fullfills,https://www.zomato.com/manipal/eye-of-the-tiger-1-eshwar-nagar
Fullfills,https://www.zomato.com/manipal/country-inn-mosaic-vidyaratna-nagar
Malika - White Lotus Hotel,https://www.zomato.com/manipal/big-boss-eshwar-nagar
Malika - White Lotus Hotel,https://www.zomato.com/manipal/barista-eshwar-nagar
Malika - White Lotus Hotel,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Malika - White Lotus Hotel,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
The Mill,https://www.zomato.com/manipal/country-inn-mosaic-vidyaratna-nagar
The Mill,https://www.zomato.com/manipal/tiwari-chat-eshwar-nagar
Dishes Family Restaurant,https://www.zomato.com/manipal/zebra-spot-restaurant-eshwar-nagar
Dishes Family Restaurant,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Dolphin Lunch Home,https://www.zomato.com/manipal/barista-eshwar-nagar
Dolphin Lunch Home,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Dolphin Lunch Home,https://www.zomato.com/manipal/mumbai-carters-blue-family-restaurant-kunjibettu-udupi
Spicy Kitchen,https://www.zomato.com/manipal/barista-eshwar-nagar
Spicy Kitchen,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Spicy Kitchen,https://www.zomato.com/manipal/pind-punjabi-tiger-circle
Spicy Kitchen,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Shivanna's Military Hotel,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Shivanna's Military Hotel,https://www.zomato.com/manipal/oceana-multi-cusine-restaurant-vidyaratna-nagar
Shivanna's Military Hotel,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Shivanna's Military Hotel,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Shivanna's Military Hotel,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Shivanna's Military Hotel,https://www.zomato.com/manipal/oceana-multi-cusine-restaurant-vidyaratna-nagar
